"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 22 14:15:46 CST 2026","Fri May 22 14:16:01 CST 2026","14943","","","","","","test_change_system_language_updates_update_menu_labels[English-Start USB update]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 14:34:49 CST 2026","Fri May 22 14:35:14 CST 2026","24889","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Polish-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 14:46:08 CST 2026","Thu May 21 14:47:19 CST 2026","70678","","","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash drive is detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Fri May 22 14:37:10 CST 2026","Fri May 22 14:37:35 CST 2026","24441","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Spanish-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 14:31:55 CST 2026","Fri May 22 14:32:21 CST 2026","25511","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Czech-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 08:57:21 CST 2026","Thu May 21 08:59:04 CST 2026","103510","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Italian (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 15:25:56 CST 2026","Thu May 21 15:27:27 CST 2026","91173","tests.steps","test_05_system_update","","","","test_check_for_usb_update_when_update_source_is_invalid[USB-GUID,APFS,,16GB-No File Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_usb_update_when_update_source_is_invalid"
"passed","Fri May 22 14:53:15 CST 2026","Fri May 22 14:53:52 CST 2026","36908","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Dutch-Checked: USB has no file]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 16:44:20 CST 2026","Fri May 22 16:46:58 CST 2026","157561","","","","","","test_update_successfully_via_the_usb[MBR,FAT32,16GB-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Fri May 22 14:00:53 CST 2026","Fri May 22 14:01:21 CST 2026","28485","","","","","","test_change_system_language_updates_update_menu_labels[English-Start USB update]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 15:03:22 CST 2026","Fri May 22 15:05:01 CST 2026","99153","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Polish-Start USB update]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 09:23:25 CST 2026","Thu May 21 09:25:10 CST 2026","105093","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Czech (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 14:55:50 CST 2026","Wed May 20 14:56:07 CST 2026","16970","","","","","","test_change_system_language_updates_setup_menu_labels[Chinese]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Fri May 22 14:32:55 CST 2026","Fri May 22 14:33:20 CST 2026","24940","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[PortugueseBR-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 15:14:15 CST 2026","Thu May 21 15:15:43 CST 2026","87530","tests.steps","test_05_system_update","","","","test_check_for_usb_update_when_update_source_is_invalid[USB-MBR,NTFS,16GB-No File Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_usb_update_when_update_source_is_invalid"
"passed","Fri May 22 13:15:58 CST 2026","Fri May 22 13:18:50 CST 2026","171337","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT,120MB,repeat 6/10-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Thu May 21 15:19:36 CST 2026","Thu May 21 15:21:08 CST 2026","91608","tests.steps","test_05_system_update","","","","test_check_for_usb_update_when_update_source_is_invalid[USB-GUID,FAT,16GB-No File Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_usb_update_when_update_source_is_invalid"
"passed","Thu May 21 09:07:41 CST 2026","Thu May 21 09:09:26 CST 2026","104345","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Dutch (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 16:27:29 CST 2026","Thu May 21 16:30:23 CST 2026","173809","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT32,64GB-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Thu May 21 09:28:21 CST 2026","Thu May 21 09:30:06 CST 2026","105342","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[PortugueseBR (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 15:26:35 CST 2026","Wed May 20 15:28:46 CST 2026","130306","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Italian]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 15:28:56 CST 2026","Wed May 20 15:31:05 CST 2026","128617","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Spanish]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 14:40:03 CST 2026","Thu May 21 14:40:54 CST 2026","51338","","","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash drive is detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Fri May 22 14:43:30 CST 2026","Fri May 22 14:43:54 CST 2026","24383","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[English-Checked: USB has no file]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 14:25:07 CST 2026","Fri May 22 14:25:31 CST 2026","24192","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[English-Checked: USB source is unavailable]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Wed May 20 14:54:52 CST 2026","Wed May 20 14:55:21 CST 2026","29910","","","","","","test_change_system_language_updates_setup_menu_labels[Chinese]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 09:46:19 CST 2026","Thu May 21 09:47:58 CST 2026","98800","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Dutch (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 14:48:28 CST 2026","Thu May 21 14:48:54 CST 2026","26189","","","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash drive is detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Wed May 20 14:57:23 CST 2026","Wed May 20 14:58:33 CST 2026","69992","","","","","","test_change_system_language_updates_setup_menu_labels[Chinese]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
